ID,ANO,SEMANA,SUB_REG_NT,RED,MICRORED,E_SALUD,UBIGEO,DAA_C1,DAA_C1_4,DAA_C5,DAA_C5_11,DAA_C12_17,DAA_C18_29,DAA_C30_59,DAA_C60,DAA_D1,DAA_D1_4,DAA_D5,DAA_D5_11,DAA_D12_17,DAA_D18_29,DAA_D30_59,DAA_D60,DAA_H1,DAA_H1_4,DAA_H5,DAA_H5_11,DAA_H12_17,DAA_H18_29,DAA_H30_59,DAA_H60,DIS_C1,DIS_C1_4,DIS_C5,DIS_C5_11,DIS_C12_17,DIS_C18_29,DIS_C30_59,DIS_C60,DIS_D1,DIS_D1_4,DIS_D5,DIS_D5_11,DIS_D12_17,DIS_D18_29,DIS_D30_59,DIS_D60,DIS_H1,DIS_H1_4,DIS_H5,DIS_H5_11,DIS_H12_17,DIS_H18_29,DIS_H30_59,DIS_H60,FECHA_ING,ETNIAPROC,ETNIAS,PROCEDE,OTROPROC,USUARIO_REG
13993600,2020,21,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-05-25,1.0,0.0,1.0,0.0,
13999360,2020,22,52,5,0,150107A201,150107,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-06-01,1.0,0.0,1.0,0.0,
14005645,2020,23,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-06-08,,,1.0,0.0,
14011678,2020,24,52,5,0,150107A201,150107,0,2,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-06-15,1.0,0.0,1.0,0.0,
14042326,2020,29,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-07-20,1.0,0.0,1.0,0.0,
14050642,2020,30,52,5,0,150107A201,150107,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-07-29,1.0,0.0,1.0,0.0,
14054848,2020,31,52,5,0,150107A201,150107,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-08-03,1.0,,1.0,0.0,
14061769,2020,32,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-08-10,1.0,0.0,1.0,0.0,
14066698,2020,33,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-08-17,1.0,0.0,1.0,0.0,
14075584,2020,34,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-08-24,,,1.0,0.0,
14082598,2020,35,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-08-31,,,1.0,0.0,
14115796,2020,39,52,5,0,150107A201,150107,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-09-28,1.0,0.0,1.0,0.0,
14122627,2020,40,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-10-05,1.0,0.0,1.0,0.0,
14132704,2020,41,52,5,0,150107A201,150107,8,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-10-12,,,,0.0,
14141839,2020,42,52,5,0,150107A201,150107,0,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-10-19,1.0,0.0,1.0,0.0,
14152756,2020,43,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-10-26,1.0,,1.0,0.0,
14158999,2020,44,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-11-02,1.0,0.0,1.0,0.0,
14171995,2020,45,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-11-09,1.0,0.0,1.0,0.0,
14179456,2020,46,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-11-16,1.0,,1.0,0.0,
14189092,2020,47,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-11-23,1.0,0.0,1.0,0.0,
14201530,2020,48,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-11-30,1.0,0.0,1.0,0.0,
14211559,2020,49,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-12-07,1.0,0.0,1.0,0.0,
14222626,2020,50,52,5,0,150107A201,150107,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-12-14,1.0,0.0,1.0,0.0,
14232724,2020,51,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-12-21,1.0,0.0,1.0,0.0,
14244508,2020,52,52,5,0,150107A201,150107,0,0,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2020-12-28,1.0,0.0,1.0,0.0,
14276722,2021,1,52,5,0,150107A201,150118,0,0,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-01-11,1.0,0.0,1.0,0.0,
14289724,2021,2,52,5,0,150107A201,150107,0,3,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-01-18,1.0,0.0,1.0,0.0,
14297512,2021,3,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-01-25,1.0,0.0,1.0,0.0,
14315377,2021,4,52,5,0,150107A201,150107,1,2,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-02-02,,,1.0,0.0,
14318839,2021,5,52,5,0,150107A201,150107,0,2,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-02-08,1.0,0.0,,0.0,
14336806,2021,6,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-02-16,1.0,0.0,1.0,0.0,
14340172,2021,7,52,5,0,150107A201,150107,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-02-22,1.0,0.0,,0.0,
14352388,2021,8,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-03-01,1.0,0.0,,0.0,
14369386,2021,9,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-03-12,1.0,0.0,1.0,0.0,
14372299,2021,10,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-03-15,1.0,0.0,1.0,0.0,
14386741,2021,11,52,5,0,150107A201,150107,1,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-03-22,1.0,0.0,1.0,0.0,
14396491,2021,12,52,5,0,150107A201,150107,1,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-03-29,1.0,0.0,1.0,0.0,
14413450,2021,14,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-04-12,,,1.0,0.0,
14424043,2021,15,52,5,0,150107A201,150107,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-04-19,1.0,0.0,1.0,0.0,
14436067,2021,16,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-04-26,1.0,0.0,1.0,0.0,
14445802,2021,17,52,5,0,150107A201,150107,0,0,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-05-03,1.0,0.0,1.0,0.0,
14453536,2021,18,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-05-10,1.0,0.0,1.0,0.0,
14467432,2021,19,52,5,0,150107A201,150107,0,0,14,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-05-17,1.0,0.0,,0.0,
14475244,2021,20,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-05-24,6.0,,1.0,0.0,
14485147,2021,21,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-05-31,1.0,0.0,1.0,0.0,
14493979,2021,22,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-06-07,,,,0.0,
14511244,2021,23,52,5,0,150107A201,150107,0,4,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-06-15,,,1.0,0.0,
14517139,2021,24,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-06-21,1.0,0.0,1.0,0.0,
14528290,2021,25,52,5,0,150107A201,150107,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-06-28,1.0,0.0,1.0,0.0,
14536804,2021,26,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-07-05,1.0,0.0,1.0,0.0,
14552542,2021,27,52,5,0,150107A201,150107,2,0,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-07-13,1.0,0.0,1.0,0.0,
14567563,2021,29,52,5,0,150107A201,150107,0,1,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-07-26,1.0,0.0,1.0,0.0,
14593909,2021,31,52,5,0,150107A201,150107,1,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-08-09,1.0,0.0,1.0,0.0,
14599756,2021,32,52,5,0,150107A201,150107,1,2,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-08-16,1.0,0.0,1.0,0.0,
14631544,2021,34,52,5,0,150107A201,150107,0,2,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-08-31,1.0,0.0,1.0,0.0,
14637163,2021,35,52,5,0,150107A201,150107,0,1,13,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-09-06,1.0,0.0,1.0,0.0,
14649784,2021,36,52,5,0,150107A201,150107,0,3,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-09-13,1.0,0.0,1.0,0.0,
14659996,2021,37,52,5,0,150107A201,150107,0,1,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-09-20,1.0,0.0,1.0,0.0,
14671783,2021,38,52,5,0,150107A201,150107,0,3,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-09-27,1.0,0.0,1.0,0.0,
14693635,2021,40,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-10-11,,,,0.0,
14706784,2021,41,52,5,0,150107A201,150107,1,2,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-10-18,,,,0.0,
14717740,2021,42,52,5,0,150107A201,150107,0,1,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-10-25,,,,0.0,
14734393,2021,43,52,5,0,150107A201,150107,1,2,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-11-02,1.0,0.0,1.0,0.0,
14744407,2021,44,52,5,0,150107A201,150107,0,1,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-11-08,1.0,,1.0,0.0,
14755879,2021,45,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-11-15,,,,0.0,
14767447,2021,46,52,5,0,150107A201,150107,0,0,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-11-22,1.0,0.0,,0.0,
14782273,2021,47,52,5,0,150107A201,150107,0,1,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-11-29,,,1.0,0.0,
14817919,2021,50,52,5,0,150107A201,150107,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2021-12-20,1.0,0.0,1.0,0.0,
14842084,2021,52,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-01-03,1.0,0.0,1.0,0.0,
14849557,2022,1,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-01-10,6.0,0.0,1.0,,9764543.0
14864704,2022,2,52,5,0,150107A201,150107,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-01-17,1.0,0.0,1.0,0.0,9764543.0
14872045,2022,3,52,5,0,150107A201,150107,0,1,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-01-24,1.0,0.0,1.0,0.0,9764543.0
14890753,2022,4,52,5,0,150107A201,150107,0,0,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-02-03,1.0,0.0,1.0,0.0,9764543.0
14895037,2022,5,52,5,0,150107A201,150107,0,0,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-02-07,,,1.0,0.0,9764543.0
14906278,2022,6,52,5,0,150107A201,150107,0,0,15,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-02-14,6.0,0.0,1.0,,9764543.0
14918893,2022,7,52,5,0,150107A201,150107,0,3,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-02-21,1.0,0.0,1.0,0.0,9764543.0
14933077,2022,8,52,5,0,150107A201,150107,0,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-02-28,,,1.0,0.0,9764543.0
14939923,2022,9,52,5,0,150107A201,150107,0,1,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-03-07,1.0,0.0,1.0,0.0,9764543.0
14959234,2022,10,52,5,0,150107A201,150107,0,3,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-03-15,1.0,0.0,1.0,0.0,9764543.0
14970415,2022,11,52,5,0,150107A201,150107,0,0,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-03-22,,,1.0,0.0,9764543.0
14977936,2022,12,52,5,0,150107A201,150107,0,2,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-03-28,1.0,0.0,1.0,0.0,9764543.0
14986441,2022,13,52,5,0,150107A201,150107,0,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-04-04,6.0,0.0,1.0,,9764543.0
14999290,2022,14,52,5,0,150107A201,150107,0,1,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-04-11,,,1.0,0.0,9764543.0
15011176,2022,15,52,5,0,150107A201,150107,0,2,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-04-18,1.0,,1.0,0.0,9764543.0
15024703,2022,16,52,5,0,150107A201,150107,0,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-04-25,1.0,0.0,1.0,0.0,9764543.0
15034708,2022,17,52,5,0,150107A201,150107,0,1,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-05-02,1.0,0.0,1.0,0.0,9764543.0
15044518,2022,18,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-05-09,1.0,0.0,1.0,0.0,9764543.0
15061555,2022,19,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-05-16,1.0,0.0,1.0,0.0,9764543.0
15071380,2022,20,52,5,0,150107A201,150107,1,0,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-05-24,,,1.0,0.0,9764543.0
15080860,2022,21,52,5,0,150107A201,150107,0,4,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-05-30,1.0,0.0,1.0,0.0,9764543.0
15093169,2022,22,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-06-06,1.0,0.0,1.0,0.0,9764543.0
15104338,2022,23,52,5,0,150107A201,150107,1,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-06-13,1.0,0.0,1.0,0.0,9764543.0
15121369,2022,24,52,5,0,150107A201,150107,0,2,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-06-20,1.0,0.0,1.0,0.0,9764543.0
15129961,2022,25,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-06-27,1.0,0.0,1.0,0.0,9764543.0
15143989,2022,26,52,5,0,150107A201,150107,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-07-04,1.0,0.0,1.0,0.0,9764543.0
15156418,2022,27,52,5,0,150107A201,150107,0,1,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-07-11,1.0,0.0,1.0,0.0,9764543.0
15165817,2022,28,52,5,0,150107A201,150107,0,3,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-07-18,,,1.0,0.0,9764543.0
15169549,2022,28,52,5,0,150107A201,150101,0,3,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-07-18,1.0,0.0,1.0,0.0,9764543.0
15177112,2022,29,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-07-25,,,1.0,0.0,9764543.0
15193603,2022,30,52,5,0,150107A201,150107,0,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-08-01,1.0,0.0,1.0,0.0,9764543.0
15212203,2022,32,52,5,0,150107A201,150107,0,0,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-08-15,1.0,0.0,1.0,0.0,9764543.0
15229738,2022,33,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-08-22,1.0,0.0,1.0,0.0,9764543.0
15242593,2022,34,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-08-29,1.0,0.0,1.0,0.0,9764543.0
15271420,2022,36,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-09-13,,,1.0,0.0,9764543.0
15283351,2022,37,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-09-19,1.0,0.0,1.0,0.0,9764543.0
15293539,2022,38,52,5,0,150107A201,150107,0,2,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-09-26,1.0,0.0,,0.0,9764543.0
15301690,2022,39,52,5,0,150107A201,150107,0,2,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-10-03,1.0,0.0,1.0,0.0,9764543.0
15318880,2022,40,52,5,0,150107A201,150107,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-10-10,1.0,0.0,1.0,0.0,9764543.0
15330028,2022,41,52,5,0,150107A201,150107,1,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-10-17,1.0,0.0,1.0,0.0,9764543.0
15344983,2022,42,52,5,0,150107A201,150107,0,0,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-10-24,1.0,0.0,1.0,0.0,9764543.0
15356716,2022,43,52,5,0,150107A201,150107,0,2,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-10-31,,,1.0,0.0,9764543.0
15373771,2022,44,52,5,0,150107A201,150107,0,0,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-11-07,1.0,0.0,1.0,0.0,9764543.0
15384361,2022,45,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-11-14,1.0,0.0,1.0,0.0,9764543.0
15397657,2022,46,52,5,0,150107A201,150107,0,1,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-11-21,1.0,0.0,1.0,0.0,9764543.0
15420214,2022,47,52,5,0,150107A201,150107,0,1,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-11-28,1.0,0.0,,0.0,9764543.0
15433234,2022,48,52,5,0,150107A201,150107,0,1,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-12-05,1.0,0.0,1.0,0.0,9764543.0
15442945,2022,49,52,5,0,150107A201,150107,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-12-12,1.0,0.0,1.0,0.0,9764543.0
15454615,2022,50,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-12-19,2.0,,1.0,0.0,9764543.0
15467131,2022,51,52,5,0,150107A201,150107,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2022-12-26,1.0,0.0,1.0,0.0,9764543.0
